Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,WindSpeed_Max_kmh,City
2020-03-13,8.4,19.9,12.1,34.2,Cairo
2020-03-14,1.2,22.7,14.7,19.1,Cairo
2020-03-15,0.0,24.9,12.8,12.2,Cairo
2020-03-16,0.0,25.6,12.4,11.8,Cairo
2020-03-17,0.2,19.0,13.0,28.7,Cairo
2020-03-18,0.0,20.0,11.2,21.4,Cairo
2020-03-19,0.0,19.9,9.7,23.9,Cairo
2020-03-20,0.6,17.2,8.7,25.7,Cairo
2020-03-21,0.0,20.2,9.9,20.2,Cairo
2020-03-22,0.0,22.4,7.6,11.9,Cairo
2020-03-23,0.1,30.2,12.5,29.3,Cairo
2020-03-24,0.0,27.0,12.4,18.5,Cairo
2020-03-25,0.0,25.0,12.0,14.8,Cairo
2020-03-26,0.2,29.5,15.1,20.6,Cairo
2020-03-27,0.0,28.0,15.9,20.8,Cairo
2020-03-28,0.0,23.9,14.8,14.4,Cairo
2020-03-29,0.0,27.1,10.4,13.7,Cairo
2020-03-30,0.1,31.2,15.0,18.9,Cairo
2020-03-31,0.0,30.6,17.6,29.9,Cairo
2020-04-01,0.0,25.0,15.0,15.1,Cairo
2020-04-02,0.0,25.8,13.1,14.4,Cairo
2020-04-03,0.0,29.4,12.8,16.1,Cairo
2020-04-04,0.0,35.2,16.3,19.7,Cairo
2020-04-05,0.0,29.0,19.0,23.6,Cairo
2020-04-06,0.0,27.2,14.8,18.6,Cairo
2020-04-07,0.0,24.7,13.5,19.1,Cairo
2020-04-08,0.0,24.0,12.2,17.3,Cairo
2020-04-09,0.0,22.7,12.8,20.6,Cairo
2020-04-10,0.2,22.9,12.5,18.2,Cairo
2020-04-11,0.0,25.4,11.0,16.7,Cairo
2020-04-12,0.0,26.6,12.6,15.9,Cairo
2020-04-13,0.0,26.9,13.5,18.5,Cairo
2020-04-14,0.0,28.0,13.1,18.2,Cairo
2020-04-15,0.0,29.6,14.3,11.8,Cairo
2020-04-16,0.0,27.9,15.9,23.2,Cairo
2020-04-17,0.0,28.2,15.5,22.9,Cairo
2020-04-18,0.0,29.5,14.7,20.7,Cairo
2020-04-19,0.0,30.1,15.3,19.4,Cairo
2020-04-20,0.0,31.4,14.8,18.3,Cairo
2020-04-21,0.0,34.2,16.8,12.0,Cairo
2020-04-22,0.0,34.7,19.3,24.2,Cairo
2020-04-23,0.0,30.5,16.5,19.6,Cairo
2020-04-24,0.0,34.3,18.5,33.5,Cairo
2020-04-25,0.0,26.1,16.2,24.2,Cairo
2020-04-26,0.0,26.5,13.8,14.4,Cairo
2020-04-27,0.0,29.5,15.3,11.3,Cairo
2020-04-28,0.0,31.4,18.1,20.6,Cairo
2020-04-29,0.0,28.5,16.0,16.3,Cairo
2020-04-30,0.0,30.8,13.7,22.8,Cairo
2020-05-01,0.0,33.1,16.0,14.2,Cairo
2020-05-02,0.0,32.3,17.0,15.2,Cairo
2020-05-03,0.0,31.8,16.1,16.0,Cairo
2020-05-04,0.0,33.3,18.3,26.2,Cairo
2020-05-05,0.0,27.5,18.1,30.7,Cairo
2020-05-06,0.0,28.5,15.4,16.5,Cairo
2020-05-07,0.0,32.9,16.6,17.8,Cairo
2020-05-08,0.0,36.1,18.6,26.8,Cairo
2020-05-09,0.0,30.4,17.8,20.2,Cairo
2020-05-10,0.0,31.3,15.7,17.0,Cairo
2020-05-11,0.0,33.1,16.3,21.3,Cairo
2020-05-12,0.0,36.5,17.2,21.4,Cairo
2020-05-13,0.0,38.0,19.1,23.2,Cairo
2020-05-14,0.0,37.5,18.9,18.9,Cairo
2020-05-15,0.0,37.4,21.2,27.2,Cairo
2020-05-16,0.0,40.4,22.0,17.7,Cairo
2020-05-17,0.0,42.1,23.5,19.6,Cairo
2020-05-18,0.0,42.9,24.9,19.5,Cairo
2020-05-19,0.0,43.3,24.1,20.7,Cairo
2020-05-20,0.0,44.0,29.1,20.9,Cairo
2020-05-21,0.0,44.3,25.4,22.2,Cairo
2020-05-22,0.0,37.7,22.7,21.2,Cairo
2020-05-23,0.0,32.6,20.9,22.8,Cairo
2020-05-24,0.0,30.1,19.1,21.5,Cairo
2020-05-25,0.0,31.1,15.5,18.6,Cairo
2020-05-26,0.0,33.8,18.2,18.0,Cairo
2020-05-27,0.0,33.2,18.4,20.8,Cairo
2020-05-28,0.0,31.1,18.7,22.9,Cairo
2020-05-29,0.0,29.6,17.5,20.0,Cairo
2020-05-30,0.0,30.6,16.7,20.7,Cairo
2020-05-31,0.0,32.5,17.0,17.1,Cairo
2020-06-01,0.0,37.8,18.4,22.3,Cairo
2020-06-02,0.0,31.8,20.3,22.0,Cairo
2020-06-03,0.0,33.3,18.8,19.9,Cairo
2020-06-04,0.0,34.9,20.6,20.3,Cairo
2020-06-05,0.0,33.7,19.3,19.1,Cairo
2020-06-06,0.0,36.9,17.8,14.8,Cairo
2020-06-07,0.0,41.2,22.6,15.9,Cairo
2020-06-08,0.0,36.7,20.8,27.3,Cairo
2020-06-09,0.0,36.4,19.6,14.2,Cairo
2020-06-10,0.0,39.7,21.0,19.1,Cairo
2020-06-11,0.0,37.1,23.1,20.0,Cairo
2020-06-12,0.0,38.0,21.3,15.8,Cairo
2020-06-13,0.0,37.9,26.0,16.9,Cairo
2020-06-14,0.0,35.0,20.8,21.7,Cairo
2020-06-15,0.0,35.5,20.6,19.7,Cairo
2020-06-16,0.0,37.0,21.1,16.5,Cairo
2020-06-17,0.0,43.0,22.7,22.4,Cairo
2020-06-18,0.0,33.5,22.0,20.3,Cairo
2020-06-19,0.0,33.8,20.5,18.7,Cairo
2020-06-20,0.0,36.4,20.1,20.1,Cairo
2020-06-21,0.0,42.0,20.4,18.7,Cairo
2020-06-22,0.0,37.7,21.9,15.4,Cairo
2020-06-23,0.0,38.6,22.5,22.6,Cairo
2020-06-24,0.0,36.7,21.9,22.5,Cairo
2020-06-25,0.0,34.6,22.2,20.5,Cairo
2020-06-26,0.0,37.2,22.6,17.2,Cairo
2020-06-27,0.0,38.5,21.9,21.4,Cairo
2020-06-28,0.0,38.8,21.7,21.3,Cairo
2020-06-29,0.0,37.7,21.9,19.4,Cairo
2020-06-30,0.0,35.9,21.2,17.3,Cairo
2020-07-01,0.0,37.5,20.2,20.3,Cairo
2020-07-02,0.0,40.3,23.0,16.9,Cairo
2020-07-03,0.0,40.2,22.9,21.1,Cairo
2020-07-04,0.0,39.0,23.0,17.1,Cairo
2020-07-05,0.0,39.8,22.9,21.6,Cairo
2020-07-06,0.0,38.5,22.4,14.2,Cairo
2020-07-07,0.0,40.1,23.8,28.1,Cairo
2020-07-08,0.0,37.3,24.4,19.6,Cairo
2020-07-09,0.0,35.9,23.3,16.6,Cairo
2020-07-10,0.0,38.0,24.9,21.5,Cairo
2020-07-11,0.0,39.3,23.2,19.5,Cairo
2020-07-12,0.0,37.1,22.9,20.0,Cairo
2020-07-13,0.0,37.6,22.7,17.4,Cairo
2020-07-14,0.0,37.9,22.0,19.3,Cairo
2020-07-15,0.0,38.5,23.2,22.2,Cairo
2020-07-16,0.0,36.8,22.6,20.9,Cairo
2020-07-17,0.0,37.0,21.0,20.4,Cairo
2020-07-18,0.0,37.1,21.3,18.2,Cairo
2020-07-19,0.0,38.2,22.1,21.9,Cairo
2020-07-20,0.0,39.3,23.5,21.0,Cairo
2020-07-21,0.0,39.0,23.0,18.8,Cairo
2020-07-22,0.0,38.7,23.4,20.1,Cairo
2020-07-23,0.0,40.2,23.8,18.4,Cairo
2020-07-24,0.0,40.0,23.1,26.2,Cairo
2020-07-25,0.0,38.6,23.0,19.4,Cairo
2020-07-26,0.0,39.1,22.5,19.1,Cairo
2020-07-27,0.0,39.2,23.4,19.4,Cairo
2020-07-28,0.0,40.2,23.8,19.6,Cairo
2020-07-29,0.0,40.2,24.0,18.3,Cairo
2020-07-30,0.0,41.4,24.3,18.2,Cairo
2020-07-31,0.0,41.5,24.8,16.4,Cairo
2020-08-01,0.0,39.1,24.9,14.1,Cairo
2020-08-02,0.0,38.6,22.9,13.7,Cairo
2020-08-03,0.0,41.0,24.5,20.5,Cairo
2020-08-04,0.0,40.0,25.3,18.8,Cairo
2020-08-05,0.0,37.6,22.8,19.0,Cairo
2020-08-06,0.0,39.5,23.1,18.6,Cairo
2020-08-07,0.0,42.9,23.3,25.9,Cairo
2020-08-08,0.0,41.2,25.0,18.3,Cairo
2020-08-09,0.0,37.9,24.1,16.8,Cairo
2020-08-10,0.0,37.7,24.3,17.3,Cairo
2020-08-11,0.0,37.1,25.1,19.1,Cairo
2020-08-12,0.0,37.6,23.6,22.3,Cairo
2020-08-13,0.0,37.9,23.5,21.6,Cairo
2020-08-14,0.0,39.3,24.0,22.0,Cairo
2020-08-15,0.0,39.2,23.9,21.1,Cairo
2020-08-16,0.0,39.7,24.4,23.5,Cairo
2020-08-17,0.0,39.1,23.3,18.7,Cairo
2020-08-18,0.0,37.9,23.5,20.1,Cairo
2020-08-19,0.0,36.6,22.4,18.3,Cairo
2020-08-20,0.0,37.4,22.3,16.2,Cairo
2020-08-21,0.0,37.5,22.1,20.1,Cairo
2020-08-22,0.0,37.6,22.6,18.2,Cairo
2020-08-23,0.0,37.9,23.3,22.2,Cairo
2020-08-24,0.0,38.3,24.0,22.0,Cairo
2020-08-25,0.0,38.7,23.8,17.2,Cairo
2020-08-26,0.0,38.6,23.6,21.3,Cairo
2020-08-27,0.0,35.9,24.1,19.5,Cairo
2020-08-28,0.0,37.5,23.5,22.7,Cairo
2020-08-29,0.0,38.3,23.2,20.6,Cairo
2020-08-30,0.0,40.3,25.0,17.7,Cairo
2020-08-31,0.0,40.2,24.3,16.7,Cairo
2020-09-01,0.0,39.8,24.1,16.3,Cairo
2020-09-02,0.0,38.3,23.5,17.7,Cairo
2020-09-03,0.0,39.0,23.8,18.3,Cairo
2020-09-04,0.0,41.1,25.7,17.3,Cairo
2020-09-05,0.0,42.2,25.0,21.6,Cairo
2020-09-06,0.0,39.1,24.3,20.3,Cairo
2020-09-07,0.0,39.1,24.7,17.0,Cairo
2020-09-08,0.0,39.5,25.4,21.0,Cairo
2020-09-09,0.0,38.7,24.1,21.0,Cairo
2020-09-10,0.0,36.8,24.6,15.2,Cairo
2020-09-11,0.0,36.5,23.1,13.2,Cairo
2020-09-12,0.0,37.4,24.7,19.8,Cairo
2020-09-13,0.0,38.2,23.1,21.4,Cairo
2020-09-14,0.0,36.8,24.5,21.8,Cairo
2020-09-15,0.0,36.8,23.1,19.9,Cairo
2020-09-16,0.0,37.8,22.6,20.0,Cairo
2020-09-17,0.0,39.0,23.9,19.6,Cairo
2020-09-18,0.0,39.5,24.3,25.1,Cairo
2020-09-19,0.0,38.8,24.5,22.9,Cairo
2020-09-20,0.0,37.6,23.9,18.4,Cairo
2020-09-21,0.0,37.3,23.4,13.9,Cairo
2020-09-22,0.0,36.3,23.6,20.9,Cairo
2020-09-23,0.0,34.8,24.2,19.8,Cairo
2020-09-24,0.0,34.9,22.1,17.8,Cairo
2020-09-25,0.0,35.9,21.9,19.7,Cairo
2020-09-26,0.0,35.0,21.3,13.5,Cairo
2020-09-27,0.0,36.5,22.6,20.9,Cairo
2020-09-28,0.0,39.9,23.7,22.5,Cairo
2020-09-29,0.0,40.0,23.3,16.3,Cairo
2020-09-30,0.0,39.4,23.4,15.9,Cairo
2020-10-01,0.0,35.7,23.4,16.5,Cairo
2020-10-02,0.0,33.5,21.7,15.5,Cairo
2020-10-03,0.0,33.8,21.7,17.4,Cairo
2020-10-04,0.0,34.4,20.2,16.6,Cairo
2020-10-05,0.0,34.4,21.3,16.6,Cairo
2020-10-06,0.0,35.1,21.0,17.7,Cairo
2020-10-07,0.0,37.2,20.8,17.3,Cairo
2020-10-08,0.0,39.2,21.8,14.8,Cairo
2020-10-09,0.0,38.1,22.1,21.0,Cairo
2020-10-10,0.0,34.8,23.3,16.7,Cairo
2020-10-11,0.0,32.5,21.5,16.3,Cairo
2020-10-12,0.0,32.1,19.3,18.9,Cairo
2020-10-13,0.0,32.6,19.9,20.4,Cairo
2020-10-14,0.0,33.2,20.0,17.7,Cairo
2020-10-15,0.0,33.8,21.3,19.3,Cairo
2020-10-16,0.0,31.7,21.6,18.7,Cairo
2020-10-17,0.0,32.5,19.2,16.4,Cairo
2020-10-18,0.0,32.5,17.9,16.5,Cairo
2020-10-19,0.0,34.1,20.5,20.2,Cairo
2020-10-20,0.0,34.2,22.1,18.1,Cairo
2020-10-21,0.0,33.5,21.8,19.1,Cairo
2020-10-22,0.0,32.5,19.8,17.0,Cairo
2020-10-23,0.0,32.2,19.5,13.5,Cairo
2020-10-24,0.0,29.3,19.7,13.0,Cairo
2020-10-25,0.0,29.3,18.9,18.4,Cairo
2020-10-26,0.0,31.3,18.7,15.4,Cairo
2020-10-27,0.0,31.3,19.6,15.1,Cairo
2020-10-28,0.0,31.1,19.3,18.9,Cairo
2020-10-29,0.0,31.6,20.0,15.6,Cairo
2020-10-30,0.0,31.0,20.7,18.1,Cairo
2020-10-31,0.0,29.6,20.9,17.7,Cairo
2020-11-01,2.0,28.9,20.6,15.5,Cairo
2020-11-02,0.0,28.5,17.4,15.1,Cairo
2020-11-03,0.2,27.0,17.4,12.2,Cairo
2020-11-04,0.0,27.4,17.1,19.7,Cairo
2020-11-05,0.0,25.9,17.4,20.1,Cairo
2020-11-06,0.0,25.3,18.2,14.3,Cairo
2020-11-07,0.5,24.6,16.1,9.2,Cairo
2020-11-08,0.0,26.5,16.4,14.1,Cairo
2020-11-09,0.2,25.9,17.2,17.4,Cairo
2020-11-10,0.0,26.1,16.1,13.9,Cairo
2020-11-11,0.0,26.6,15.5,16.0,Cairo
2020-11-12,0.0,27.2,15.1,13.2,Cairo
2020-11-13,0.0,27.4,14.3,11.6,Cairo
2020-11-14,0.4,26.6,14.7,19.4,Cairo
2020-11-15,0.0,24.6,14.5,17.4,Cairo
2020-11-16,0.0,24.8,14.2,14.0,Cairo
2020-11-17,0.0,25.9,14.3,15.4,Cairo
2020-11-18,0.0,27.3,15.2,15.1,Cairo
2020-11-19,0.0,25.4,14.0,10.7,Cairo
2020-11-20,2.0,22.8,14.3,20.8,Cairo
2020-11-21,0.0,22.1,11.9,15.3,Cairo
2020-11-22,0.0,24.7,12.4,8.9,Cairo
2020-11-23,0.0,25.0,12.5,15.2,Cairo
2020-11-24,0.0,25.5,16.5,15.8,Cairo
2020-11-25,0.9,22.8,13.2,21.4,Cairo
2020-11-26,0.7,22.3,13.9,17.7,Cairo
2020-11-27,0.3,22.3,12.3,12.6,Cairo
2020-11-28,0.1,22.0,12.0,10.3,Cairo
2020-11-29,0.0,23.2,10.8,10.1,Cairo
2020-11-30,0.0,23.4,9.8,9.4,Cairo
2020-12-01,0.0,22.7,12.1,12.6,Cairo
2020-12-02,0.0,22.9,12.5,9.0,Cairo
2020-12-03,0.0,24.0,11.3,7.7,Cairo
2020-12-04,0.0,23.0,11.3,10.0,Cairo
2020-12-05,0.0,23.5,10.7,14.1,Cairo
2020-12-06,0.0,23.6,10.0,9.4,Cairo
2020-12-07,0.1,27.5,13.9,24.1,Cairo
2020-12-08,0.0,24.4,13.3,10.2,Cairo
2020-12-09,0.0,23.8,13.3,10.0,Cairo
2020-12-10,0.0,24.2,10.2,9.0,Cairo
2020-12-11,0.0,26.2,12.4,15.1,Cairo
2020-12-12,0.1,24.4,11.5,10.9,Cairo
2020-12-13,0.0,28.1,11.3,15.9,Cairo
2020-12-14,0.0,21.7,15.0,21.9,Cairo
2020-12-15,0.1,21.1,13.6,25.4,Cairo
2020-12-16,0.6,20.7,14.4,15.4,Cairo
2020-12-17,0.1,22.5,12.4,11.4,Cairo
2020-12-18,0.0,23.0,11.6,12.7,Cairo
2020-12-19,0.0,22.5,11.2,16.6,Cairo
2020-12-20,0.0,22.3,12.1,17.1,Cairo
2020-12-21,0.0,23.0,9.3,14.1,Cairo
2020-12-22,0.0,23.0,11.1,15.7,Cairo
2020-12-23,0.0,22.1,12.2,13.8,Cairo
2020-12-24,0.0,20.9,10.6,14.2,Cairo
2020-12-25,0.0,21.5,10.3,15.8,Cairo
2020-12-26,0.0,23.6,11.5,19.1,Cairo
2020-12-27,0.0,24.4,9.6,9.2,Cairo
2020-12-28,0.0,21.7,8.8,10.5,Cairo
2020-12-29,0.0,22.5,10.6,10.2,Cairo
2020-12-30,0.0,22.4,11.1,14.1,Cairo
2020-12-31,0.0,22.4,9.8,10.5,Cairo
2021-01-01,0.0,22.1,10.7,12.8,Cairo
2021-01-02,0.0,23.1,11.7,12.7,Cairo
2021-01-03,0.0,22.7,11.9,10.9,Cairo
2021-01-04,0.0,23.6,12.7,9.1,Cairo
2021-01-05,0.0,24.6,10.5,11.0,Cairo
2021-01-06,0.0,25.6,14.4,13.1,Cairo
2021-01-07,0.0,25.8,13.5,13.8,Cairo
2021-01-08,0.0,25.9,12.6,10.2,Cairo
2021-01-09,0.0,23.9,12.1,13.0,Cairo
2021-01-10,0.0,24.7,13.2,13.8,Cairo
2021-01-11,0.0,25.9,13.3,17.7,Cairo
2021-01-12,0.0,28.1,11.1,15.1,Cairo
2021-01-13,0.0,24.3,15.8,25.3,Cairo
2021-01-14,0.0,19.1,11.4,23.8,Cairo
2021-01-15,0.0,19.7,9.7,12.0,Cairo
2021-01-16,0.0,20.0,9.8,20.7,Cairo
2021-01-17,0.1,19.5,11.0,26.5,Cairo
2021-01-18,0.0,17.9,8.9,17.9,Cairo
2021-01-19,0.0,19.0,9.5,22.6,Cairo
2021-01-20,0.2,17.0,10.0,24.0,Cairo
2021-01-21,0.0,18.2,6.6,15.4,Cairo
2021-01-22,0.0,19.4,7.9,22.9,Cairo
2021-01-23,0.0,21.0,6.0,11.8,Cairo
2021-01-24,0.0,20.4,8.6,11.9,Cairo
2021-01-25,0.0,21.3,7.8,9.9,Cairo
2021-01-26,0.0,22.6,8.5,15.6,Cairo
2021-01-27,0.0,23.2,9.4,17.8,Cairo
2021-01-28,0.0,18.4,9.6,14.8,Cairo
2021-01-29,0.3,17.0,11.0,22.5,Cairo
2021-01-30,0.0,19.5,7.9,18.8,Cairo
2021-01-31,0.0,24.2,10.4,18.4,Cairo
2021-02-01,0.0,27.8,11.1,13.5,Cairo
2021-02-02,0.0,27.7,9.6,11.0,Cairo
2021-02-03,0.0,26.9,11.3,13.8,Cairo
2021-02-04,1.8,21.2,10.6,22.1,Cairo
2021-02-05,0.0,22.9,13.6,20.8,Cairo
2021-02-06,0.0,22.9,11.3,11.1,Cairo
2021-02-07,0.0,23.8,10.5,10.7,Cairo
2021-02-08,0.0,27.6,10.2,11.5,Cairo
2021-02-09,0.0,28.9,13.9,10.6,Cairo
2021-02-10,0.0,26.4,11.1,19.0,Cairo
2021-02-11,0.0,24.9,11.3,16.9,Cairo
2021-02-12,0.0,24.3,12.5,14.6,Cairo
2021-02-13,0.2,22.8,11.9,11.8,Cairo
2021-02-14,0.0,23.1,10.5,17.2,Cairo
2021-02-15,0.0,22.6,8.7,10.8,Cairo
2021-02-16,0.4,14.6,8.6,27.8,Cairo
2021-02-17,1.5,12.9,6.4,36.0,Cairo
2021-02-18,0.0,16.1,8.7,19.8,Cairo
2021-02-19,0.3,17.8,10.2,13.9,Cairo
2021-02-20,0.0,19.5,7.6,18.4,Cairo
2021-02-21,0.0,18.9,7.4,11.5,Cairo
2021-02-22,0.0,19.8,8.2,14.0,Cairo
2021-02-23,2.6,18.6,9.6,19.3,Cairo
2021-02-24,0.5,22.3,9.5,18.0,Cairo
2021-02-25,0.0,22.5,10.8,15.8,Cairo
2021-02-26,0.0,22.6,10.3,12.0,Cairo
2021-02-27,0.2,23.5,11.9,18.2,Cairo
2021-02-28,0.0,21.5,11.8,12.9,Cairo
2021-03-01,0.1,23.2,9.2,17.4,Cairo
2021-03-02,0.0,21.6,10.6,16.1,Cairo
2021-03-03,0.1,18.7,9.1,21.4,Cairo
2021-03-04,0.0,20.0,7.4,20.6,Cairo
2021-03-05,0.0,22.8,9.5,10.8,Cairo
2021-03-06,0.0,25.1,10.0,17.3,Cairo
2021-03-07,0.0,24.9,11.1,16.8,Cairo
2021-03-08,0.0,25.0,10.3,14.3,Cairo
2021-03-09,0.0,30.6,12.7,16.9,Cairo
2021-03-10,0.0,35.3,16.1,21.1,Cairo
2021-03-11,0.0,27.8,15.0,19.4,Cairo
2021-03-12,0.0,23.4,13.7,20.5,Cairo
2021-03-13,0.0,23.4,10.1,19.1,Cairo
2021-03-14,0.0,25.0,10.2,19.0,Cairo
2021-03-15,0.3,27.0,13.5,14.2,Cairo
2021-03-16,0.0,25.3,12.3,14.7,Cairo
2021-03-17,0.0,24.5,11.1,17.0,Cairo
2021-03-18,0.0,23.7,12.3,15.3,Cairo
2021-03-19,0.0,24.6,11.4,12.0,Cairo
2021-03-20,0.0,32.0,14.2,14.8,Cairo
2021-03-21,0.0,34.5,14.7,10.8,Cairo
2021-03-22,0.0,36.4,25.8,17.4,Cairo
2021-03-23,0.0,34.1,17.3,26.2,Cairo
2021-03-24,0.0,21.6,14.2,27.5,Cairo
2021-03-25,0.0,21.0,9.8,16.3,Cairo
2021-03-26,0.5,19.1,11.0,19.4,Cairo
2021-03-27,0.0,21.7,7.8,23.4,Cairo
2021-03-28,0.0,21.5,11.3,19.4,Cairo
2021-03-29,0.0,22.3,9.9,21.8,Cairo
2021-03-30,0.0,23.0,11.5,18.0,Cairo
2021-03-31,0.1,22.1,11.6,17.5,Cairo
2021-04-01,0.0,21.7,10.0,22.5,Cairo
2021-04-02,0.0,21.8,10.8,19.5,Cairo
2021-04-03,0.0,24.7,10.5,17.0,Cairo
2021-04-04,0.0,28.6,12.5,16.2,Cairo
2021-04-05,0.0,33.1,12.9,18.1,Cairo
2021-04-06,0.0,34.7,13.7,15.2,Cairo
2021-04-07,0.0,35.3,15.8,19.2,Cairo
2021-04-08,0.0,29.8,14.9,18.5,Cairo
2021-04-09,0.0,26.9,12.8,21.9,Cairo
2021-04-10,0.0,21.2,13.2,22.2,Cairo
2021-04-11,0.0,22.5,11.4,16.1,Cairo
2021-04-12,0.0,24.3,10.2,18.0,Cairo
2021-04-13,0.0,25.0,10.2,20.1,Cairo
2021-04-14,0.0,27.9,12.7,19.7,Cairo
2021-04-15,0.0,31.4,13.0,17.1,Cairo
2021-04-16,0.0,34.4,15.7,17.7,Cairo
2021-04-17,0.0,35.9,18.0,19.7,Cairo
2021-04-18,0.0,41.3,20.4,15.3,Cairo
2021-04-19,0.0,41.2,22.6,17.3,Cairo
2021-04-20,0.0,34.0,20.0,22.8,Cairo
2021-04-21,0.0,30.4,16.0,20.9,Cairo
2021-04-22,0.0,30.0,15.2,22.3,Cairo
2021-04-23,0.0,30.4,14.1,20.5,Cairo
2021-04-24,0.0,33.2,14.6,13.5,Cairo
2021-04-25,0.0,37.3,16.2,23.2,Cairo
2021-04-26,0.0,28.6,17.9,16.0,Cairo
2021-04-27,0.0,30.0,15.8,20.5,Cairo
2021-04-28,0.0,33.5,14.9,20.4,Cairo
2021-04-29,0.0,37.1,17.8,22.0,Cairo
2021-04-30,0.0,39.3,19.2,22.8,Cairo
2021-05-01,0.0,39.4,20.5,19.6,Cairo
2021-05-02,0.0,38.2,20.0,14.3,Cairo
2021-05-03,0.0,40.6,20.5,17.5,Cairo
2021-05-04,0.0,42.2,21.5,14.3,Cairo
2021-05-05,0.0,41.0,23.3,15.6,Cairo
2021-05-06,0.0,39.7,22.1,18.1,Cairo
2021-05-07,0.0,39.5,21.9,16.9,Cairo
2021-05-08,0.0,43.4,21.4,12.5,Cairo
2021-05-09,0.0,42.1,28.0,18.4,Cairo
2021-05-10,0.0,36.5,20.5,20.1,Cairo
2021-05-11,0.0,33.3,19.2,21.0,Cairo
2021-05-12,0.0,33.0,17.8,18.6,Cairo
2021-05-13,0.0,34.3,16.7,20.1,Cairo
2021-05-14,0.0,35.6,17.7,19.5,Cairo
2021-05-15,0.0,36.3,18.6,15.9,Cairo
2021-05-16,0.0,40.0,18.9,30.1,Cairo
2021-05-17,0.0,32.8,19.5,21.4,Cairo
2021-05-18,0.0,34.5,18.5,21.3,Cairo
2021-05-19,0.0,35.9,18.9,20.2,Cairo
2021-05-20,0.0,37.7,19.2,22.0,Cairo
2021-05-21,0.0,36.4,18.1,23.0,Cairo
2021-05-22,0.0,31.5,20.4,19.6,Cairo
2021-05-23,0.0,32.4,19.1,18.8,Cairo
2021-05-24,0.0,34.7,18.0,15.5,Cairo
2021-05-25,0.0,36.3,18.7,20.4,Cairo
2021-05-26,0.0,38.4,19.8,18.4,Cairo
2021-05-27,0.0,38.7,20.1,17.2,Cairo
2021-05-28,0.0,35.3,20.3,19.1,Cairo
2021-05-29,0.0,34.8,19.6,17.3,Cairo
2021-05-30,0.0,37.9,20.3,14.0,Cairo
2021-05-31,0.0,40.2,26.2,19.7,Cairo
2021-06-01,0.0,37.0,21.0,21.3,Cairo
2021-06-02,0.0,34.5,20.5,20.5,Cairo
2021-06-03,0.0,33.7,18.8,19.2,Cairo
2021-06-04,0.0,33.4,18.2,20.5,Cairo
2021-06-05,0.0,33.4,18.8,18.6,Cairo
2021-06-06,0.0,33.8,18.6,18.7,Cairo
2021-06-07,0.0,34.3,17.2,19.5,Cairo
2021-06-08,0.0,36.1,18.5,18.0,Cairo
2021-06-09,0.0,40.1,20.8,13.7,Cairo
2021-06-10,0.0,38.1,22.1,16.7,Cairo
2021-06-11,0.0,38.0,21.7,23.3,Cairo
2021-06-12,0.0,38.3,22.0,25.6,Cairo
2021-06-13,0.0,36.8,21.7,22.4,Cairo
2021-06-14,0.0,33.4,19.8,17.2,Cairo
2021-06-15,0.0,33.8,19.6,18.5,Cairo
2021-06-16,0.0,34.0,19.9,21.3,Cairo
2021-06-17,0.0,33.9,19.1,22.0,Cairo
2021-06-18,0.0,35.5,20.3,21.3,Cairo
2021-06-19,0.0,36.0,19.2,22.8,Cairo
2021-06-20,0.0,37.0,19.9,14.8,Cairo
2021-06-21,0.0,37.2,21.9,18.0,Cairo
2021-06-22,0.0,37.0,22.2,19.2,Cairo
2021-06-23,0.0,37.4,21.9,18.1,Cairo
2021-06-24,0.0,38.7,22.4,21.2,Cairo
2021-06-25,0.0,37.3,21.9,18.6,Cairo
2021-06-26,0.0,38.5,22.0,18.8,Cairo
2021-06-27,0.0,41.1,23.7,19.4,Cairo
2021-06-28,0.0,41.6,24.3,22.3,Cairo
2021-06-29,0.0,40.6,23.4,21.4,Cairo
2021-06-30,0.0,40.3,23.4,19.8,Cairo
2021-07-01,0.0,41.4,23.8,19.9,Cairo
2021-07-02,0.0,42.8,22.6,16.8,Cairo
2021-07-03,0.0,41.5,25.3,20.4,Cairo
2021-07-04,0.0,38.2,22.7,20.9,Cairo
2021-07-05,0.0,37.4,21.9,19.7,Cairo
2021-07-06,0.0,38.6,21.2,18.1,Cairo
2021-07-07,0.0,39.2,22.9,22.7,Cairo
2021-07-08,0.0,38.7,23.1,19.4,Cairo
2021-07-09,0.0,38.1,24.3,18.5,Cairo
2021-07-10,0.0,37.8,23.5,21.8,Cairo
2021-07-11,0.0,37.8,22.8,22.3,Cairo
2021-07-12,0.0,38.9,23.4,20.2,Cairo
2021-07-13,0.0,38.8,22.8,20.6,Cairo
2021-07-14,0.0,38.0,22.3,18.5,Cairo
2021-07-15,0.0,39.6,22.2,14.3,Cairo
2021-07-16,0.0,41.2,24.4,20.2,Cairo
2021-07-17,0.0,40.3,24.9,17.4,Cairo
2021-07-18,0.0,40.2,24.1,23.1,Cairo
2021-07-19,0.0,40.8,24.7,23.4,Cairo
2021-07-20,0.0,40.5,26.4,22.4,Cairo
2021-07-21,0.0,40.1,26.1,19.4,Cairo
2021-07-22,0.0,36.9,24.7,18.8,Cairo
2021-07-23,0.0,37.1,25.0,21.6,Cairo
